"key","source","Translation"
"F2243A5F4170EB31E42122B26D0CE630","SIGN THIS OR YOU’LL GET NEIGHBORS!","ПІДПИШИ, БО ІНАКШЕ В ТЕБЕ З’ЯВЛЯТЬСЯ СУСІДИ!"
"A13ADD3649D029EA278E3196B1764B8A","SIMPLIFIED","СПРОЩЕНО"
"D43063BA41010A7E27EC4582CDAA8ABC","SK-27 Capacity Modkit","Моднабір місткості для SK-27"
"B38A958F4A1163DBF011069DC97C7862","SK-27 Choke Modkit","Моднабір чока для SK-27"
"A7E5BBCB47576D21F245B38830A78962","SK-27 Shotgun","Дробовик SK-27"
"6A32B3F54735AFE9FE7116A69B676567","SKIP","ПРОПУСТИТИ"
"9189F03B44633E1A1D30FA9A140DC768","SLOT #","КОМІРКА No"
"962D35EA4651924065E3A98DC5AB7D45","SO TELL ME MY NAME!","ТОЖ СКАЖИ МОЄ ІМ’Я!"
"8F333F82469F5556E00E48A4148B64CB","SOS BEACON DETECTED. VON BRAUN RESPONDING.","ВИЯВЛЕНО АВАРІЙНИЙ СИГНАЛ. ФОН БРАУН ВІДПОВІДАЄ."
"0BB7A66C4A2B8AA9BEFFD58083D1BB8B","SOUTH<cf>Beta Grove","ПІВДЕНЬ<cf>Гай Бета"
"525BCEB142E2E91412FDDD87EA89A9DC","SOUTH<cf>Beta Grove","ПІВДЕНЬ<cf>Гай Бета"
"924D9F864A0D15D987623199DEE88405","SOUTH<cf>Beta Grove","ПІВДЕНЬ<cf>Гай Бета"
"AB2DF60B42641A23B7C9EFAF3BB1F3AD","SOUTH<cf>Beta Grove","ПІВДЕНЬ<cf>Гай Бета"
"D1E7662C493359DEBB5DCE8DB89D2BCB","SOUTH<cf>Beta Grove","ПІВДЕНЬ<cf>Гай Бета"
"EC27E2334AB9B5EBD473DE9768E0B8F9","SOUTH<cf>Beta Grove","ПІВДЕНЬ<cf>Гай Бета"
"47827DB645F3D28E39F1659D87DFE253","SPACE MINOTAUR","КОСМІЧНИЙ МІНОТАВР"
"DAA510AF4152E2F064C8AA80D3413DE2","SPACE MINOTAUR","КОСМІЧНИЙ МІНОТАВР"
"291F81A046F3F9F7ABFB8B9219DC6A42","SQUEAK!","ПИСК!"
"E2523F9041D7771EA2807C85151BA0F1","SQUEAK!","ПИСК!"
"63F1E36C44355A352573C6A0DDDD75FB","SQUEAK!!!","ПИСК!!!"
"DCFD3F834604710A6D76288D08D09307","STANDARD","СТАНДАРТНА"
"D86FC62044D6F53D53ACFCAEF7B0BD99","STAR FIELDS","ЗОРЯНІ ПОЛЯ"
"B34902BD4329549D92E3CDB2F74FEAD3","START GAME","ПОЧАТИ ГРУ"
"14179F36435DCF656729B6A02F7313D2","STATION STATUS","СТАН СТАНЦІЇ"
"9D90FD9F43FBEF7DAD86B7B96B8ED09A","STATUS:","СТАН:"
"227D32E644C5DA442F497C855A38553E","STAY AWAY","СТРИМАЙТЕСЯ ПОДАЛІ"
"096200E04B599EFD647F968A00420316","STD","СТД"
"B7D0A7B3487C9776B3B5939CFDD1FB29","STO","СХО"
"13F7174643C33B978C906D8D27BBAE1E","SUBJECT","ТЕМА"
"F542A9CF41DDA028FC0B30ACF2462D4C","SUBJECT","ТЕМА"
"05D9BC184A8C62FEEAB6D5A879C2FB98","SUBJECT LINE","РЯДОК ТЕМИ"
"C5E1897049223B0CDF9B80B60D6129A8","SUBJECT LINE","РЯДОК ТЕМИ"
"700F50074D97B0C555DC118AF7701238","SUBJECT: CITADEL STATION","ТЕМА: СТАНЦІЯ «ЦИТАДЕЛЬ»"
"2F3E741147034B37AD3823A4E9AF1CDD","SUBJECT: {Subject}","ТЕМА: {Subject}"
"F84EEC6A428788E3FE0311864EB16A9C","SW","ПдЗх"
"419699AC496E8228F394E59CC7C21B20","Sabo","Сабо"
"9B9F4B5847251310C3E36F9B31032265","Safety Interlocks Disabled","Запобіжники вимкнені"
"E88F51DA492D4FC0C845A38BE9BE83C2","Safety first.","Безпека понад усе."
"586E5C034F7811397792E38BA846AE29","Safety first...","Безпека понад усе..."
"D4DA469E450ADF8A2E805FBDFC6746DB","Safety interlocks disabled.","Запобіжники вимкнені."
"7C1EC04345467B3BCB3713A46BA3997C","Safety interlocks enabled.","Запобіжники увімкнені."
"154F95B44479C2889BB6158C1535A32C","Safety interlocks still engaged","Запобіжники ще увімкнені"
"87B1FF9A4A3A1E78BDBAC49933F3636D","Safety interlocks still engaged.","Запобіжники ще увімкнені."
"FAD1C9544607E16534E59495295843A4","Safety override. Beam not fired.","Обхід захисту. Промінь не випущено."
"F8F73D794A89DDF8B9744180F1222555","Safety-Bot","Бот безпеки"
"25BB5CE143CF97C64A766EAD132F9DE1","Sample tainted.","Зразок зіпсований."
"9CEE1F9049006BEE9A3EF6976127527A","Sanitation Station","Санітарна станція"
"87400C79477891B7C0B7559EB91D8C40","Saturn Globe","Глобус Сатурна"
"5803CC91429A6E44674F34A34CE51285","SaturnSnacks LLC","ТОВ «Перекуски Сатурна»"
"347E9B9848A5898532A13DA8DD73D43F","Save","Зберегти"
"510165AF4A699202A040849256079424","Save","Зберегти"
"68507B9541E87044D290EC84CB564303","Save","Зберегти"
"6E5067434DCAAA325535629C6A0DD18C","Save","Збереження"
"8442B87E41C929C875D699892A3FE739","Save","Зберегти"
"B1E9286948490898BD5BB48C619AA265","Save","Зберегти"
"B6CF0C834796B24543EE7490A0235326","Save","Зберегти"
"4D6E4842447B3F9D94D59EB46C50BBBB","Save Game","Зберегти гру"
"89C68E374F0CE59AC5CD2CB50E8180D5","Savegame invalid or missing","Збереження гри недійсне або відсутнє"
"FF7411D940DE252B30AE528AB754110B","Say Ahhhh!","Скажи «А-а-а»!"
"503F24FE4BD7130054195EA63F1E0A71","Scalpel","Скальпель"
"8F6F8446459DA448BEBAB4A7424557D5","Scan!","Сканувати!"
"E5306BBD44E866D74C6F1583A3A5A1E3","Scanner Gun","Пістолет-сканер"
"A3F05B4040A750AE5DFEDE99D6272CA2","Scanner must be malfunctioning.","Сканер, мабуть, несправний."
"27680B404298162E6274FA9088181212","Scanners found something, checking.","Сканери щось знайшли, перевіряю."
"10B6C5DA47A4AA5D70A80AB83F67EEFB","Scanning","Сканування"
"EBC45D0B4156F75649CCBE82FCBB8542","Scanning Beep","Сигнал сканування"
"6B813BD444E175386CC939BC9AE6D99D","Scanning Whirl","Кружляння сканера"
"A0BFBDFD4415C16BE5922FB10640550A","Scanning environment.","Сканування середовища."
"CC44E6A840BDE63C8052398038A8E2A4","Scanning for suspect.","Сканування на підозрюваного."
"0FCD232945C8CC9D53FC958CA5CE437C","Scanning target.","Сканування цілі."
"F8EA06B64D22620DABC1DC8BC9649430","Scanning.","Сканування."
"30DA2AE64FB34F67A01D978E59DDB8FF","Scapula","Лопатка"
"7BEE4C4E430147E538985A8AAFA838A0","Scheduling","Розклад"
"D04BCA294409FFB9BFB4BD9996B50729","Schuler","Шулер"
"8C711A9F440BEAE436BEDCB1D1CA7208","Schuler Captured","Шулер захоплена"
"B078CC7744741384C050279D245980D3","Science","Науковий"
"DB353FBF436EE9436C6A7EA048C93272","Scoffs","Насмішка"
"5758D3AD4E5050C086B316A300A20D09","Scotch Decanter","Графин для скотчу"
"04BB11334AA25BE9B65913AB42EA9176","Scott True","Скотт Тру"
"269F847B48B88D2598652389FFBE2CB5","Scrambling","Заплутаність"
"331086924E06015F21F43F8A8DC1C58C","Scrap","Брухт"
"BD3918D14D9AEC4F39E9F09F2C111BE8","Screen Malfunction","Несправність екрана"
"""Screen Resolution""","Screen Resolution","Роздільність екрана"
"A12FB2D2498277B71452E7928B5F4506","Screen Sign","Екран-знак"
"D56F7C5B45FBAF2D0822F48D7801790C","Scrolling Static","Звук прокрутки"
"0F545AB34393AD58B91568B16FB7BD71","Scrub-Bot","Бот-прибиральник"
"4231394C4EEE8A30E7D4CBAF44BDC362","Scrub-Bot","Бот-прибиральник"
"4FEADC614C36E7F5714466AEA8F93534","Scrub-Bot","Бот-прибиральник"
"D6D6BBC748A0371924B036BE106767A7","Scrub-Bot","Бот-прибиральник"
"F6117D3548FB3B1A12B449A8690BDCA0","Scrub-Bot","Бот-прибиральник"
"DFD8E4424DDC10AD997A8186E541300C","Sculpture","Скульптура"
"B7B0927C4D91E2CF1450EA8675E46ABC","Scurrying Lettuce Cracking","Хрусткий салат"
"B9DF1E564BC059BA24F7AFB85EED39DE","Searching","Пошук"
"FE12F62043735893219F4997570A5C01","Searching Beeps","Пошукові сигнали"
"E143793B4EF130AD9795DEA185654545","Searching Growl","Пошуковий рик"
"7A17F4704C131575CEBA4494C7D3C761","Searching Screech","Пошуковий крик"
"1926345448BDB246CD2551A542274A2E","Searching Snarl","Пошукове гарчання"
"4C8546DA4A77EC9D93EE16810C9DDC86","Searching.","Пошук."
"E5084DF6422F2A15743477A1C9B8CF22","Searching.","Пошук."
"978A32AE48EC5A6B1F8F05BF2516137D","Seat Cover","Кришка унітазу"
"51F4BEBA449989C9D391E79FACD12B0C","Seat Cover Adjusted","Кришку унітазу скориговано"
"A125E28C446D77DDA16132A675565BBF","Second Floor","Другий поверх"
"BAE3F27B41D9A90CD3EAE49C6ECB8FAE","Secondary Action","Другорядна дія"
"FDC6CB2C42A6B48C5904B9B316DB9472","Secondary Action","Другорядна дія"
"8A124C814B3029CC3657058497178C01","Secondary Airlock Safety Grid","Захисна система другорядного шлюзу"
"F644248A4D7E3E219C7AD0B548B2054D","Secondary Coolant Regulator","Другорядний регулятор охолоджувальної рідини"
"B93222BD4CD3CCAA3D8B9EAD3B00E254","Secondary Gravity Regulator","Другорядний регулятор гравітації"
"4E29367344DACBCD49A716ADF922CE1A","Secondary Life Support Monitor","Другорядний монітор життєзабезпечення"
"358225314778BB72A7B8B2993B7225C9","Secret","Секрет"
"55DC1BD341A765550065F3AF1250031C","Secret","Секрет"
"8FD996BB441C86AD612E0BB4B6D97F8D","Secret Area","Секретна зона"
"49A06C1747A484766AB2439C6E51412A","Secrets must be kept safe.","Секрети повинні бути в безпеці."
"FD91DB814841E4073D5F91956A1E3436","Sector is secure.","Сектор безпечний."
"52E05A9449580B97ECCC1E848835A950","Sector secure.","Сектор безпечний."
"C159705440C85329EB9222B45380A9F9","Sector secure.","Сектор безпечний."
"043F67C54FBBB12FDF277FBFD9DE3A6E","Security","Безпека"
"19525F434D575EA61E4871B59587CB33","Security","Безпека"
"4446C5314E36CD40A5D8B38C5C6FEFB0","Security","Безпека"
"586464A246113A372CE815AB1EC45079","Security","Безпека"
"AD2185F745A5D7B6AA99B78285E454CF","Security","Безпека"
"E7FC57D14ED417FDFF4FA2BA09A977AA","Security","Безпека"
"85BD87034CB5BC0C7286BFB8900B9F22","Security Camera","Камера безпеки"
"247710B24F13B7B65781C8B3F3353F96","Security Level","Рівень захисту"
"2650635F4B9E0A7CAF0682BAF34EEB9C","Security Monitor","Монітор безпеки"
"752E6F4E43CE860B3AB201B889C9D39D","Security Sign","Знак «Безпека»"
"E69C8D9D4305FF29F38EE4B700763D40","Security access not granted.","Доступ до системи безпеки не надано."
"58F7D17B4AFB237DABD8479A41AC3D97","Security check found nothing, resuming patrol.","Перевірка безрезультатна, відновлюю патрулювання."
"CAE723224232327C5D718CA9FFCBA77B","Security computer override necessary.","Необхідний обхід комп’ютера безпеки."
"D7BA3BD04C9319B7077F7EBA5FE474A6","Security down...","Охорона відключена..."
"CBB7F32147A943FB8EEFF1820157A14E","Security threat lost.","Загрозу безпеці втрачено."
"020705E049F0346314F65EB721E54EF8","Security-1 Robot","Робот «Охорона-1»"
"0223542F46270FE6F045478DEBFF5A0E","Security-1 Robot","Робот «Охорона-1»"
"06A8498A47BE8AEF512394912BA901DE","Security-1 Robot","Робот «Охорона-1»"
"0A681AEB4040B1AC63CCD3B945DD07BA","Security-1 Robot","Робот «Охорона-1»"
"0EA2BC2A44F8E91307C9A28C6C872262","Security-1 Robot","Робот «Охорона-1»"
"10C660B44688CCC4A66DCB9C1ABDEF16","Security-1 Robot","Робот «Охорона-1»"
"18075F974E2372CF812F8B9A92568844","Security-1 Robot","Робот «Охорона-1»"
"19AE95FE4B996FEEA0D389A2F2BFCED0","Security-1 Robot","Робот «Охорона-1»"
"1F138BD24D7D37F71A0A1EB581094A3E","Security-1 Robot","Робот «Охорона-1»"
"1F3128F1455B0128B19CBFA988CB6C77","Security-1 Robot","Робот «Охорона-1»"
"228CACC849978C5391B87181B5D0F587","Security-1 Robot","Робот «Охорона-1»"
"25B9BAC04E9111EB1D52CDA6F4ED9708","Security-1 Robot","Робот «Охорона-1»"
"260F6027447F49AF5B3FC9AEBD6639AB","Security-1 Robot","Робот «Охорона-1»"
"27FCDB82474C408446AC07A298BFFD5D","Security-1 Robot","Робот «Охорона-1»"
"2A6170DF4FE398CBFC43BDA2B18B9609","Security-1 Robot","Робот «Охорона-1»"
"2D7482B5413C40B106FA409930381D4E","Security-1 Robot","Робот «Охорона-1»"
"31A4087C48AD984D1C6CA39FE94E382E","Security-1 Robot","Робот «Охорона-1»"
"3BF64D014403AFF5B3E380A7CE1E865A","Security-1 Robot","Робот «Охорона-1»"
"3ED2C59E423980873B8A9CBD227A0D53","Security-1 Robot","Робот «Охорона-1»"
"409A54AA4709D21B21D90D880EC0B113","Security-1 Robot","Робот «Охорона-1»"
"422022A948E582A9D40AA3BFA886A263","Security-1 Robot","Робот «Охорона-1»"
"4556FA544F32BA38CEEC3E8B4D082731","Security-1 Robot","Робот «Охорона-1»"
"48209E7B46D64949DA416F8ADC89392E","Security-1 Robot","Робот «Охорона-1»"
"4CB7106D411C5F1392BC9BBC53233DE6","Security-1 Robot","Робот «Охорона-1»"
"57F56B024FADA4B1B8AFB29CB872536B","Security-1 Robot","Робот «Охорона-1»"
"59721DD94B5FA9A9484EE0A2950228ED","Security-1 Robot","Робот «Охорона-1»"
"5F8BA9014F899DD16AB18883EE3FA8C4","Security-1 Robot","Робот «Охорона-1»"
"66EC2AE44ADB35B9ECC448B144955474","Security-1 Robot","Робот «Охорона-1»"
"6703B7674E3254862B3B119A44A5EC6B","Security-1 Robot","Робот «Охорона-1»"
"69B4C6D143ADCC59B0E168B6AF55FF78","Security-1 Robot","Робот «Охорона-1»"
"6A017B9F45F08BDB6BF81B99575C8450","Security-1 Robot","Робот «Охорона-1»"
"6CA4BD0141263EF87FB265A51815A023","Security-1 Robot","Робот «Охорона-1»"
"6D42A8BE4F991760249DBD943AB7B63B","Security-1 Robot","Робот «Охорона-1»"
"7797EC9A4A80B9AC05DCD38868E82D8F","Security-1 Robot","Робот «Охорона-1»"
"79F6B8CF47B7DF94FFDF36A2FC5AC9ED","Security-1 Robot","Робот «Охорона-1»"
"7AB6C5EB4B41FD01EB1422B5161A8EDC","Security-1 Robot","Робот «Охорона-1»"
"7B0ACFC4405BE6F9D7DA04B34128FDA5","Security-1 Robot","Робот «Охорона-1»"
"7FF68AB344A3A04B8DF55F8F0EDD3443","Security-1 Robot","Робот «Охорона-1»"
"8091009C4B1E185E07E43A90CE5D6BF4","Security-1 Robot","Робот «Охорона-1»"
"8246B8344E913F668D6363931CDF2C0C","Security-1 Robot","Робот «Охорона-1»"
"89AA7AF34FF9451D7C8DC1857B961136","Security-1 Robot","Робот «Охорона-1»"
"91C89E13466A0BA2B1B2C890B52A1D0B","Security-1 Robot","Робот «Охорона-1»"
"92E519804BB28872EF0EF6A10239BBD3","Security-1 Robot","Робот «Охорона-1»"
"984EBB924A884290AAC5B9B63010372B","Security-1 Robot","Робот «Охорона-1»"
"9990ABF9444F33D2E4C8B385C9FE54B5","Security-1 Robot","Робот «Охорона-1»"
"9C54D3DE4F24C1B5D342248DAFED4042","Security-1 Robot","Робот «Охорона-1»"
"9D22609C46D6945106AB1FBE6A200F57","Security-1 Robot","Робот «Охорона-1»"
"9E49E9F14CA62A5506C475A31CC583DE","Security-1 Robot","Робот «Охорона-1»"
"A5AB8B844DBCA0CD1C8099997A37B507","Security-1 Robot","Робот «Охорона-1»"
"AD25FFAA4BECCF07F1B7A0BCE4A1E525","Security-1 Robot","Робот «Охорона-1»"
"B5A72BD94EFFC4C6AD4B36B68AEEFCB0","Security-1 Robot","Робот «Охорона-1»"
"B8129F1D42C788FF84D4BFBA6D472C4D","Security-1 Robot","Робот «Охорона-1»"
"BBC5E94741156B7AF701ED9F0D24BD55","Security-1 Robot","Робот «Охорона-1»"
"BFB908AA473F55D9769018856EBB5C0A","Security-1 Robot","Робот «Охорона-1»"
"C2ADBACC419BA56439DE829594A179BF","Security-1 Robot","Робот «Охорона-1»"
"C3D89ECF4B11FCACBE3BE3AECB98602E","Security-1 Robot","Робот «Охорона-1»"
"C60ECD164963B7731A93D1AE14FA446B","Security-1 Robot","Робот «Охорона-1»"
"C6648DBC49D852A81078DF9ADDA4C611","Security-1 Robot","Робот «Охорона-1»"
"CB62C2FB477D96F027F7E880BEFF41A6","Security-1 Robot","Робот «Охорона-1»"
"CFD3C19745CE8D336C197A877E06E66F","Security-1 Robot","Робот «Охорона-1»"
"DA002BCF463452762BD0EC809F6174C0","Security-1 Robot","Робот «Охорона-1»"
"DA51DB404CCBDA12A4868E89A82A3047","Security-1 Robot","Робот «Охорона-1»"
"DAC495D14F0877D81AF9D7924F472232","Security-1 Robot","Робот «Охорона-1»"
"DF167FAC43F4D29216F6629565F4B728","Security-1 Robot","Робот «Охорона-1»"
"E3756A1E4693DC846826C382DACA135D","Security-1 Robot","Робот «Охорона-1»"
"E4AD593D44CDE51D07D19FA534A7B957","Security-1 Robot","Робот «Охорона-1»"
"E685D0CC44C99821EFE3E1A1A4DE5E9B","Security-1 Robot","Робот «Охорона-1»"
"EA14408B44BACEA86FF7E1A089E5C60F","Security-1 Robot","Робот «Охорона-1»"
"EA33107B490D31CFCFCFDB96B157A1EF","Security-1 Robot","Робот «Охорона-1»"
"EACD186145A6B8BF3B32B387C194904F","Security-1 Robot","Робот «Охорона-1»"
"ED04FD764A620EDDA7D8129E553FE586","Security-1 Robot","Робот «Охорона-1»"
"EF1A9F5A490617C690D1228F4FFD3868","Security-1 Robot","Робот «Охорона-1»"
"F310511B4989DFEC18F48E9D5FC5F398","Security-1 Robot","Робот «Охорона-1»"
"F4A5E1234BC669DBFD8BCA8805B3A50A","Security-1 Robot","Робот «Охорона-1»"
"F5453EE040CE0CC074AAA794391B08A3","Security-1 Robot","Робот «Охорона-1»"
"F77989E74D07991EFC44AF97FCA25C47","Security-1 Robot","Робот «Охорона-1»"
"FF140D8541FCCE817DA200BA052B694C","Security-1 Robot","Робот «Охорона-1»"
"0591754F4BB18777CF88E59E155F1629","Security-2 Robot","Робот «Охорона-2»"
"07356651439E7AB7CCC3D785B4A8F665","Security-2 Robot","Робот «Охорона-2»"
"07853C90442F401E4FBFECA5816D3D25","Security-2 Robot","Робот «Охорона-2»"
"07DD2FC3487B358387F5E2A39F5E88A4","Security-2 Robot","Робот «Охорона-2»"
"091674764480FB20BC9A8C9F2E791B20","Security-2 Robot","Робот «Охорона-2»"
"1008F782437AFD41C39A398F8B499795","Security-2 Robot","Робот «Охорона-2»"
"293FC531441DFDC1468E518857C8CF1E","Security-2 Robot","Робот «Охорона-2»"
"2ED923A345EB6EE03276F5AC854A10CD","Security-2 Robot","Робот «Охорона-2»"
"40A5437347B03F0B19C5288A34A94ABD","Security-2 Robot","Робот «Охорона-2»"
"4CC13C8442729C96C9E51DBF0CD0EB93","Security-2 Robot","Робот «Охорона-2»"
"502DFE4745420D5FB4D52DBA25454928","Security-2 Robot","Робот «Охорона-2»"
"524423F145235C141FF2AF95D11CB364","Security-2 Robot","Робот «Охорона-2»"
"612306D3426077259CB5B6982B043893","Security-2 Robot","Робот «Охорона-2»"
"66E9065F45ECDE96F25BE5A3890CD231","Security-2 Robot","Робот «Охорона-2»"
"8370FFED48537DE5B06102A186F95C16","Security-2 Robot","Робот «Охорона-2»"
"917114804543611C1092378780737EBB","Security-2 Robot","Робот «Охорона-2»"
"AF1C8244458967872E8E24B5C4A557DD","Security-2 Robot","Робот «Охорона-2»"
"B28AEC8D4EC60E60352822A1C94E76D5","Security-2 Robot","Робот «Охорона-2»"
"D4539B5C42FB5A657C8947B0B5226F71","Security-2 Robot","Робот «Охорона-2»"
"D5014B2241071B5215BC1AA1CA2FD3F2","Security-2 Robot","Робот «Охорона-2»"
"D8AFAD4B4C20AF652EE5ABA9221E8CCC","Security-2 Robot","Робот «Охорона-2»"
"E3B746AE439D77ECAF4F24855C1ACDB3","Security-2 Robot","Робот «Охорона-2»"
"F6ECF314411D3172A3AEB1A68762751D","Security-2 Robot","Робот «Охорона-2»"
"CAC2DAF34F46CCE76B2880A735561961","Security-3 Robot","Робот «Охорона-3»"
"486B290F4D3EE7F5D2F91C8C2B884EBF","See you when you wake up.","Побачимося, коли прокинешся."
"CEF2F6E540389F1238BEFB96CDBC2525","Seer Witch","Відьма-провидиця"
"60772A2844E96524946808BAF85ECE26","Seer, I need you to sign this petition.","Провидице, мені потрібно, щоб ти підписала цю петицію."
"13E00773431B40ED0CAAA69A1FCC571C","Seer, where can I get a handle?","Провидице, де мені взяти ручку?"
"F1C257AB41FDC82FDAC331B59F07DDCC","Select Ammo Cabinet","Обрати шафку з боєприпасами"
"E01DD4674F21229B95ABC0B618122800","Select the appearance of the Hacker.","Виберіть свою зовнішність."
"""Selected Square""","Selected Square","Вибране поле"
"0CB9D31A46AD73ADA82576B203D8CF07","Self-Destruct Keypad","Клавіатура самознищення"
"ABCEB5D34B918C29701F4A9D018F5FB7","Self-Destruct Sequence Initiated","Самознищення ініційовано"
"9A136038423524E4D249C1AB3235D9FF","Semi-Automatic","Напівавтомат"
"8BF35AA24AB4A579857369B0462D34E6","Sensaround","Дочуття"
"AE21DB124D93DA8F42F76BA9FE46995D","Sensaround","Дочуття"
"5A7E323B45BFDD627989748AEA56EBA9","Sensaround Radar Unit","Радар «Дочуття»"
"4A65606147058F5B6E31D1B2B3ECD308","Sensor’s detected movement.","Сенсор виявив рух."
"2B41585D4CC5FFA0000BF4ABA5D0371B","Sensors are truth.","Сенсори говорять правду."
"FA5A7CB141CAD21325C5078662E0AF83","Sensors never lie.","Сенсори не брешуть."
"4A39AA384441F5641B9EB0A846008C96","Sensors on this module provide in-depth information about your body’s vitals, including health, energy, heart rate, energy usage, and chi frequency.","Сенсори цього модуля надають поглиблену інформацію про важливі показники вашого тіла, як-от здоров’я, енергію, ритм серця, споживання енергії, та частоту чі."
"A62A342B4787CEBA703260A9122A2308","Sensors tripped.","Спрацювали сенсори."
"4E173D30474142C3AF53E3A65C7622F2","Sentient Hyper-Optimized Data Access Network","Швидкодійна Обчислювальна Динамічна Автономна Нейромережа"
"D045818746710FC3CE5196AB5BA4611B","Sentry Turret","Вартова турель"
"02DB13DC48F7EEC8EB367BA4FBC3956F","Sentry-Bot","Вартовий бот"
"27ECD31B4DEDD3397CE4FA9031C258D1","Sentry-Bot","Вартовий бот"
"339378B74F840F40C1CF84A041974328","Sentry-Bot","Вартовий бот"
"38CDD4064B5B589E01736EB4554178F5","Sentry-Bot","Вартовий бот"
"3A880855405A4063E3FF109674C3D4D5","Sentry-Bot","Вартовий бот"
"3B17C22B4FF6466F964634A37F13DAB9","Sentry-Bot","Вартовий бот"
"51FBB8A145C929CA506F79BC61DDB6E4","Sentry-Bot","Вартовий бот"
"7471239A468C0B7753EE509220CF7E99","Sentry-Bot","Вартовий бот"
"7722375542DEFA4B28D2EDB1016C52CD","Sentry-Bot","Вартовий бот"
"88B042D4422FCDF7C80C48AD76A2B9E1","Sentry-Bot","Вартовий бот"
"9AE21ABA4FDF370EFA272FB93CF7BBAF","Sentry-Bot","Вартовий бот"
"B4D63AFE43CEAE682D2E6AB2D2EDBD7B","Sentry-Bot","Вартовий бот"
"BF34C5CB46DE6C1C52EA0DBD8B2043E9","Sentry-Bot","Вартовий бот"
"CED4D6B24BACC8F6642D48AE665DEB3D","Sentry-Bot","Вартовий бот"
"DC0C65BB450D8F26273004B8A2F9BE4C","Sentry-Bot","Вартовий бот"
"F17BD3684364D3891964BFB3EE0C93F9","Sentry-Bot","Вартовий бот"
"F2398CF1451D2D4E3B9166AA92C1C207","Sentry-Bot","Вартовий бот"
"0C23FEAE4BBAF1DF1BAB2A9E7FC266D4","Serv-Bot","Службовий бот"
"806C94A2467897FD4BF1A08F55FCC991","Serv-Bot","Службовий бот"
"CA8E406543FC408EE43D0CB2278B19B5","Serv-Bot","Службовий бот"
"CCCAF1BC47BBE2047DC7A7A84C3B6B95","Serv-Bot","Службовий бот"
"F1F8FC0347CD2630343E0FBCB7C9CDC6","Serv-Bot","Службовий бот"
"83E3290D4B66CAFF4E98C594D5A6BD2B","Service Bridge","Службовий міст"
"3FB5F2CE4472FA9589DBD98594689D84","Service Door","Службові двері"
"35B299AA41C8EBBF77903AB4CA61AB0D","Service Lift","Службовий ліфт"
"4CA9857B4FECBF9A3315D4B5AFA56640","Service check overdue.","Сервісна перевірка прострочена."
"CAA0339544D3339898107185556881BE","Service required...","Потрібне обслуговування..."
"2362698B47AF9161AE97D08E695C6AFB","Serving Size","Розмір порції"
"""Set DLSS Mode""","Set DLSS Mode","Встановити режим DLSS"
"""Set DLSS Sharpness""","Set DLSS Sharpness","Встановити різкість DLSS"
"04CD328A41400DE02D6E89BEEB2C9ADF","Set Timescale 0.05x","Встановити часову шкалу 0,05х"
"69D5219A4EC0B4ACC6406B8E996DE2E8","Set Timescale 1x","Встановити часову шкалу 1х"
"5AE863A541F524EE05F1DBBF60D6FA04","Set Timescale 5x","Встановити часову шкалу 5х"
"9741518244116268108970928FDCAF96","Set down your weapons.","Опустити зброю."
"0009E0B94BC0A94A6C958682B3FF6563","Setting Name","Назва налаштування"
"27DF28F246C06ADA0C9FAE94E74F4FF8","Setting Name","Назва налаштування"
"30587BD448C761DE81F709AC64F4723B","Setting Name","Назва налаштування"
"7730883042F515EEACDA7EA06C1B62A6","Setting Name","Назва налаштування"
"E6F3E90141009342EABAAE9AC665FF3F","Setting Name","Назва налаштування"
"A2C0BD9944318EDAC38A0580754C55EB","Setting weapons to kill.","Зброю налаштовано на вбивство."
"38AAACAA48A73C0043BB6C8DC669122A","Settings related to accessibility such as subtitles and assistance as well as UI adjustments.","Налаштування, пов’язані з доступністю, як-от субтитри та допомога, а також регулювання інтерфейсу."
"4CF06527485FA30CFA7A809F1FB24B85","Settings related to advanced game rendering.","Налаштування, пов’язані зі складною ігровою візуалізацією."
"CDD70DEA4FCD84ED3FA165A365B3CA06","Settings related to audio, dialogue, and sounds.","Налаштування, пов’язані з аудіо, діалогами та звуком."
"2F65AA5942894B32EC6D04BC4DFE6347","Settings related to gameplay and the moment to moment game experience.","Налаштування, пов’язані з ігровим процесом та ігровим досвідом."
"1F84ECC44CED58B326539089F41C53DD","Settings related to inputs, handling, and button mappings.","Налаштування, пов’язані з керуванням та призначенням кнопок."
"7A8D6BE0410AE63812E8D6984632CC46","Settings related to inputs, handling, and button mappings.","Налаштування, пов’язані з керуванням та призначенням кнопок."
"E630D8674583C1C39D9D27B2E2B8C4C4","Settings related to inputs, handling, and button mappings.","Налаштування, пов’язані з керуванням та призначенням кнопок."
"E13223204072AF0D65C98AAAE74AF6E6","Settings related to the display like rendering and brightness.","Налаштування, пов’язані з дисплеєм, як-от візуалізація та яскравість."
"744522D347B83087142A7194E6DED31C","Severed Arm","Відтята рука"
"D962174C486317314B8BA49A35C24333","Severed Arm","Відтята рука"
"21F04CC34C98A8FCB67ADAB26B8918C3","Severed Head","Відтята голова"
"94868DB74658719E37A153AEEBCCAF9F","Severed Head","Відтята голова"
"77E976AE4066C4F0A04D79934C344D64","Shader Quality","Якість шейдерів"
